ex429 lowToMid F T F T T T T T T F T T F T T F F F F F
ex430 lowToMid T T F T T T F F F F T T F T T T F T F F
ex431 lowToMid F T F F F T T T F F T T F F F F F F F F
ex432 lowToMid F T F T T T T T T F T T T T T T F T F F
ex433 lowToMid F T T F F T F F F F T T F F F F F T F F
ex434 lowToMid F T F F F T F F F F T T F T T F F F F F
ex435 lowToMid F T F F F T F F F F T T T F F F F T F F
ex436 lowToMid F T T F F T F F F F T T F T F F F F F F
ex437 lowToMid F T T F F T T T T F T T F T F F F F F F
ex438 lowToMid F T F T F T T F F F T T F T T T T F F F
ex439 lowToMid F T T F T T T T T F T T F T T T F F F F
ex440 lowToMid F T T F F T F F F F T T F T F F F F F F
ex441 lowToMid F T F F F T T F F F T F T T T F F T F F
ex442 lowToMid F T F F T T T T F F T T F T T T F F F F
ex443 lowToMid F T T F T T F F F F T T T T T F F T F F
ex444 lowToMid F T F F F F F F F F T F T F F F F F F F
ex445 lowToMid F T F T F T T F F F T T T T T F F F F F
ex446 lowToMid F T T F F T T F F F T F T T T T F T F F
ex447 lowToMid F T T F F T F F F F T T F T F F F F F F
ex448 lowToMid F T F T F T F F F F T T F T F F F F F F
ex449 lowToMid T T F T F T F F F F T T F F F F F F F F
ex450 lowToMid F T F F F T F F F F T T F T T T F T F F
ex451 lowToMid T T F T F T F F F F T T F F F F F F F F
ex452 lowToMid F T T F F T F F F F T T T T F F F F F F
ex453 lowToMid F T T F F T F F F F T T T T F F F T F F
ex454 lowToMid F T T F F T F F F F T T T T T T F F F F
ex455 lowToMid T T F T F T F F F F T T F T T F F F F F
ex456 lowToMid F T F T F T F F F F T T T T T F F F F F
ex457 lowToMid T T T F T T T F F F T T F T T T F T F F
ex458 lowToMid F T T F F T F F F F T F F T F F F F F F
ex459 lowToMid F T F F F F F F F F T F T T F F F F F F
ex460 lowToMid F T F F F F F F F F T T T T T F F F F F
ex461 lowToMid F T T F T T T F F F T T T T T T F T F F
ex462 lowToMid F T T F T T F F F F T T T F F F F F F F
ex463 lowToMid F T T T F T F F F F T T F T T T T F F F
ex464 lowToMid F T T F F F F F F F T F T T F F F T T F
ex465 lowToMid F T F T T T T T F F T T F T T T F F F F
ex466 lowToMid F F F T F T T F F F T F T T T T F T T F
ex467 lowToMid F T T F F F T T F F T F T T T F F T T T
ex468 lowToMid F T T F T T T T F F T T F F F F F F F F
ex469 lowToMid F T F T F T T T T F T T F T T T T F F F
ex470 lowToMid F T T F F T F F F F T T F T F F F F F F
ex471 lowToMid F T T F F T F F F F T T T F F F F T F F
ex472 lowToMid F F F T F F T F F F T F T T T F F T T F
ex473 lowToMid F T T F T T T F F F T T F T F F F F F F
ex474 lowToMid F T T F F T F F F F T T F T F F F F F F
ex475 lowToMid F T F T T F T T T F T T T T T T F T F F
ex476 lowToMid F T T F F T F F F F T T F T T T F F F F
ex477 lowToMid F T T F F T F F F F T T F T T F F T F F
ex478 lowToMid F T T F F T F F F F T T F T F F F F F F
ex479 lowToMid F T T F F F T F F F T F T F F F F T T T
ex480 lowToMid F T F T T T T F F F T T T T F F F F F F
ex481 lowToMid F T F T F T T F F F T T F T T T T F F F
ex482 lowToMid F T T F F T F F F F T F T T T F F T F F
ex483 lowToMid F T T F F F T F F F T F T T T F F T T F
ex484 lowToMid T T T T T T T T F F T T F T F F F T F F
ex485 lowToMid F F F F F T T F F F T T T T T T F T T F
ex486 lowToMid F F F T F T T T F F T T F T F F F F F F
ex487 lowToMid F T T F F T F T T F T F T T T T F T T F
ex488 lowToMid F T T F T T T F F F T T F T T T F F F F
ex489 lowToMid F T T F F T T F F F T T F T T F F F F F
ex490 lowToMid F T F T F T F F F F T T T F F F F F F F
ex491 lowToMid F T T F F T F F F F T T T T T F F T F F
ex492 lowToMid F T F T F F F F F F T T F T T T F T F F
ex493 lowToMid F T F F F T T F F F T F T T F F F T T F
ex494 lowToMid T T T T T T F F F F T T F T T T T T F F
ex495 lowToMid F T F T T T T T T F T T T T T F F F F F
ex496 lowToMid F T F T T T T T T F T T F T F F F F F F
ex497 lowToMid T T F T F T F F F F T T F F F F F F F F
ex498 lowToMid F T F F F F F F F F T F T F F F F F F F
ex499 lowToMid F T F F F T F F F F T T F T T T F F F F
ex500 lowToMid F T T F F T F T F F T T T T F F F F F F
ex501 lowToMid F T T F F F F F F F T F T F F F F T T F
ex502 lowToMid F T T F T T F F F F T T T T F F F T T F
ex503 lowToMid T F F T T F T F F F T T F T F F F F F F
ex504 lowToMid T T F T F T T F F F T T F T T T F T T F
ex505 lowToMid F T F T F T T T F F T T T T F F F F F F
ex506 lowToMid F T T F T F F F F F T T F F F F F T F F
ex507 lowToMid F T F F T T T F F F T T T F F F F T F F
ex508 lowToMid F T T F F T F F F F T F F F F F F T F F
ex509 lowToMid F T F T F T F F F F T T T F F F F F F F
ex510 lowToMid F F F T F T F F F F T T F T T F F F F F
ex511 lowToMid F T F T F T F F F F T T F F F F F F F F
ex512 lowToMid T T F T F T T F F F T T T T T T F T F F
ex513 lowToMid T T T T F F F F F F T T F T T T F T T F
ex514 lowToMid T T T T F T F F F F T T F T T F F T F F
ex515 lowToMid F T T F T T T F F F T T F F F F F F F F
ex516 lowToMid F T F F F T F F F F T T F T T T F T T F
ex517 lowToMid F T T T T T T T T F T T F T T T T F F F
ex518 lowToMid F T T F F T F F F F T F F T F F F T F F
ex519 lowToMid F T T T F T T F F F T T T T T T F T F F
ex520 lowToMid F T F T F T T F F F T T T T T F F F F F
ex521 lowToMid F T T F F F T F F F T T T T T T F F F F
ex522 lowToMid F T T T F T T F F F T T F T T T T F F F
ex523 lowToMid F T T F F T F F F F T T F F F F F F F F
ex524 lowToMid F T T F F F T F F F T T T T T T F T F F
ex525 lowToMid F T T F T F F F F F T F T T F F F T T T
ex526 lowToMid F T F T T T T F F F T T F T T T F T T F
ex527 lowToMid F T T F F T F F F F T T F T T T T F F F
ex528 lowToMid F T T F T T F F F F T T T T T F F T F F
ex529 lowToMid F T T F F T T T F F T T F T T F F F F F
ex530 lowToMid F T F F F T T F F F T T T T T F F F F F
ex531 lowToMid F T F F F F F F F F T F T T F F F T T F
ex532 lowToMid F T F T F T T T T F T T F T T T T F F F
ex533 lowToMid F T T F T T F F F F T T T F F F F T T F
ex534 lowToMid F T F T T T T F F F T T T T F F F F F F
ex535 lowToMid F F F F F T F F F F T F T F F F F T F F
ex536 lowToMid F T T F T T F F F F T T F T F F F F F F
ex537 lowToMid F T T F F T F F F F T T F F F F F F F F
ex538 lowToMid F T T F F F F F F F T T T T T T F F F F
ex539 lowToMid F T F F T F F F F F T T T T F F F F F F
ex540 lowToMid F T T F F T F F F F T T F T T T F F F F
ex541 lowToMid F T T F T T T F F F T T T T T T F T F F
ex542 lowToMid T T F T F T F F F F T T F F F F F F F F
ex543 lowToMid F T T F F T T F F F T T F T T F F T T F
ex544 lowToMid F T T F F T F F F F T T F F F F F F F F
ex545 lowToMid F T F T F T T F F F T T F T F F F F F F
ex546 lowToMid T T T T F F F F F F T T F T F F F T F F
ex547 lowToMid F T T T T F T T T F T T F T T T T T F F
ex548 lowToMid F T T F T T F T T F T T F T T F F F F F
ex549 lowToMid F T F T F T F F F F T T T T F F F F F F
ex550 lowToMid F T T F F F F F F F T F T T T F F F F F
ex551 lowToMid F T T F T T F F F F T T T T T F F T T F
ex552 lowToMid F T T F F T F F F F T T T F F F F T F F
ex553 lowToMid F T T F F T T F F F T T T T F F F T F F
ex554 lowToMid T F F T T T F F F F T T F T T F F F F F
ex555 lowToMid F T T F T T T F F F T T F F F F F F F F
ex556 lowToMid F T T F F T F F F F T F T T T F F T T F
ex557 lowToMid T T F T T T T F F F T T F T T T F T F F
ex558 lowToMid F T F F F T F F F F T T T T F F F F F F
ex559 lowToMid F T T T F T T T T F T T F T F F F F F F
ex560 lowToMid T T F T F F F F F F T T F T T F F F F F
ex561 lowToMid F T F F F T T F F F T T T T T F F F F F
ex562 lowToMid F T T F F T F F F F T T F F F F F F F F
ex563 lowToMid F T T T F T T T T F T T F F F F F F F F
ex564 lowToMid F F F T F F F F F F T F T T T F F T T F
ex565 lowToMid F T F T T T T T F F T T F T T F F F F F
ex566 lowToMid T F F T F T F F F F T T F T T T F F F F
ex567 lowToMid F F F T F T F F F F T T T T T F F T T F
ex568 lowToMid T F F T T T F F F F T T F T T T F F F F
ex569 lowToMid F T F T F T T F F F T T T T T F F F F F
ex570 lowToMid F T T T F T F F F F T T F T F F F T F F
ex571 lowToMid F T T F F T F F F F T T T T T T F F F F
ex572 lowToMid F T T F T F F F F F T T T T F F F T T F
ex573 lowToMid F T F T T T T T T F T T F T F F F F F F
ex574 lowToMid F T F T T T F F F F T T F T F F F T T F
ex575 lowToMid F T T F F T T F F F T F F F F F F F F F
ex576 lowToMid F T T F F T T F F F T T T T F F F F F F
ex577 lowToMid F T T F F F F F F F T T T F F F F F F F
ex578 lowToMid F T F F F T F F F F T T T T T F F F F F
ex579 lowToMid F F F T F T F F F F T T F T F F F F F F
ex580 lowToMid T T T T F T F F F F T T F T F F F F F F
ex581 lowToMid F T F F F T T F F F T T F F F F F F F F
ex582 lowToMid F T F T T T T F F F T T F T T T T F F F
ex583 lowToMid F T T F T T F F F F T T F T F F F F F F
ex584 lowToMid F T T F F T T T F F T T T T F F F F F F
ex585 lowToMid F T T F F T F F F F T T F F F F F F F F
ex586 lowToMid F T T F T F F F F F T T T T F F F T T F
ex587 lowToMid F T T F F T T F F F T T T F F F F F F F
ex588 lowToMid F T T F T T T F F F T T F T F F F F F F
ex589 lowToMid T T T T T T T T F F T T F T T T F F F F
ex590 lowToMid F T T F F T F F F F T T T F F F F F F F
ex591 lowToMid F T T T F T T T F F T T F T T F F T F F
ex592 lowToMid F T T F T T T F F F T T F T T T F F F F
ex593 lowToMid F T T F T T T T T F T T T T F F F T F F
ex594 lowToMid F T T F T T T T T F T T T T T T T F F F
ex595 lowToMid F T T F F F T F F F T T F F F F F T F F
ex596 lowToMid F T F T T F F F F F T T F F F F F T F F
ex597 lowToMid F T T F T T T F F F T T F T F F F F F F
ex598 lowToMid F T T F T T F F F F T T T F F F F T T F
ex599 lowToMid F T T F F T T F F F T T T T F F F F F F
ex600 lowToMid F T F T F T T T T F T T F T T F F F F F
ex601 lowToMid T T F T T T F F F F T T F T F F F F F F
ex602 lowToMid F T F F F T F F F F T T F T T F F F F F
ex603 lowToMid T T F T T T T F F F T T F T T T F T T T
ex604 lowToMid F T T F T T T F F F T T F T F F F F F F
ex605 lowToMid F T T F F T F F F F T T F T T F F F F F
ex606 lowToMid F T T F F T F F F F T T T T T T F T F F
ex607 lowToMid T T F T T T F F F F T T F T F F F T T F
ex608 lowToMid F T T F F T T F F F T T T T T T F F F F
ex609 lowToMid F T T F F F F F F F T T T T T F F T T F
ex610 lowToMid F T T F F T F F F F T F T F F F F F F F
ex611 lowToMid F T T F F T F F F F T T T F F F F F F F
ex612 lowToMid T T F T F T F F F F T T F F F F F F F F
ex613 lowToMid F T T F F T T F F F T F T T F F F T T T
ex614 lowToMid F T T F F T T T F F T T F T T F F F F F
ex615 lowToMid F T T F F T F F F F T T F T T T F T F F
ex616 lowToMid F F F T T T F F F F T T T T T T F T T F
ex617 lowToMid F T T F F T F F F F T T T T T F F F F F
ex618 lowToMid F F F T F T T T T F T T T T T T F T T F
ex619 lowToMid F T F F F T F F F F T T T F F F F F F F
ex620 lowToMid F T F F T T F F F F T T F T T F F T F F
ex621 lowToMid T F F T F F F F F F T T F F F F F F F F
ex622 lowToMid F T T F F T T F F F T F T F F F F F F F
ex623 lowToMid F T T F F T F F F F T T F T F F F F F F
ex624 lowToMid F T T T F T F F F F T T F T T T T F F F
ex625 lowToMid F T F F F T T F F F T T F F F F F T F F
ex626 lowToMid F T T F T F F F F F T F T F F F F T T T
ex627 lowToMid F T T F F T F F F F T T T F F F F F F F
ex628 lowToMid F T F T F T F F F F T T F T T F F F F F
ex629 lowToMid F T F T F T F F F F T T F T T T T F F F
ex630 lowToMid F T T F F T T T F F T T F T F F F F F F
ex631 lowToMid F T T F F T T T T F T T F T F F F F F F
ex632 lowToMid F T T F F T T F F F T T F T F F F F F F
ex633 lowToMid F T T F F T F F F F T T T T F F F F F F
ex634 lowToMid F T T T F T T T F F T T T F F F F F F F
ex635 lowToMid F T T F F T T T F F T T F T F F F F F F
ex636 lowToMid F T T F F T F F F F T F F T F F F T F F
ex637 lowToMid F T T T F T T T T F T T F T T T F F F F
ex638 lowToMid F T T F F F T F F F T F T T T F F T T F
ex639 lowToMid F T F T T T T T F F T T T T T T F T F F
ex640 lowToMid F T T F F T T F F F T T F T T T F F F F
ex641 lowToMid T T F T F T F F F F T T F T T F F T F F
ex642 lowToMid F T T F T T T F F F T T T T F F F F F F
ex643 lowToMid F T T T F T F T F F T T F T T F F F F F
ex644 lowToMid F T F F F F F F F F T F T F F F F F F F
ex645 lowToMid F T T F T T T F F F T T F T T F F F F F
ex646 lowToMid F T T T T T F F F F T T T T T T F T F F
ex647 lowToMid F T F T F T F F F F T T F F F F F F F F
ex648 lowToMid F T F F F F F F F F T F T T F F F T T F
ex649 lowToMid F T T F F F T T F F T F T F F F F T F F
ex650 lowToMid F T F T F T T T T F T T F T T F F F F F
ex651 lowToMid F T T F F T T T F F T F T F F F F T F F
ex652 lowToMid F T T F F T F F F F T T F T F F F T T F
ex653 lowToMid F T T F F T F T F F T T F F F F F T F F
ex654 lowToMid F T T F T T F F F F T T F T T F F F F F
ex655 lowToMid F T T F T T F F F F T T F T T F F F F F
ex656 lowToMid F T F F T T T T F F T T F T F F F F F F
ex657 lowToMid F T T F F F F F F F T T T T T T F F F F
ex658 lowToMid F T T F F T F F F F T T T T T T F F F F
ex659 lowToMid F T T F F T F F F F T T F T T F F F F F
ex660 lowToMid F T T F T T T T T F T T F T F F F F F F
ex661 lowToMid F T F T F F F F F F T T F T T T F F F F
ex662 lowToMid F F F T F T T F F F T T T F F F F F F F
ex663 lowToMid F F F F F T T T F F T T F T F F F F F F
ex664 lowToMid F T F T F T F F F F T T F T T T T F F F
ex665 lowToMid T T F T T T T T F F T T F T T T F T F F
ex666 lowToMid F T T F F T T F F F T T F T T T F F F F
ex667 lowToMid F F F F F T T F F F T T F T T T F F F F
ex668 lowToMid F T T F F T F F F F T T F T T T T F F F
ex669 lowToMid F T T F T T T T T F T T F F F F F F F F
ex670 lowToMid F T T F F T F F F F T T T T F F F F F F
ex671 lowToMid F T T F F T T F F F T F F F F F F F F F
ex672 lowToMid F T F F T T T T T F T T F T F F F F F F
ex673 lowToMid F F F T F T F F F F T T F F F F F F F F
ex674 lowToMid F T T F F T T T T F T F F F F F F T F F
ex675 lowToMid F T T T F T T T T F T T F T T T F F F F
ex676 lowToMid F F F T F F F F F F T F F T F F F T T F
ex677 lowToMid F T T F F T F F F F T F T F F F F T F F
ex678 lowToMid T T T T T T F F F F T T F T F F F T T F
ex679 lowToMid F T T F F T F F F F T F T T T F F T T F
ex680 lowToMid F T T F T T T F F F T T T T F F F F F F
ex681 lowToMid F T T F F F F F F F T T T F F F F T F F
ex682 lowToMid F T F T F F T F F F T T T T T T F T F F
ex683 lowToMid F T T T T T T T F F T T F T F F F F F F
ex684 lowToMid F T T F F T T F F F T F T T F F F T F F
ex685 lowToMid F T F F F F F F F F T T T T F F F F F F
ex686 lowToMid F T T F F T F F F F T T T F F F F F F F
ex687 lowToMid F T T F F T F F F F T T T T T T F F F F
ex688 lowToMid F T T T F T F F F F T T F T T T F F F F
ex689 lowToMid F T F T F T F T T F T T F T F F F F F F
ex690 lowToMid F T T F F T F F F F T T T T T T F F F F
ex691 lowToMid F T F T F T T F F F T T F T T T T F F F
ex692 lowToMid F T T F F F F F F F T T T F F F F F F F
ex693 lowToMid F T T F F T F F F F T T T F F F F T F F
ex694 lowToMid F T F F F T F F F F T F F F F F F F F F
ex695 lowToMid F T T T F T T F F F T T T T T F F F F F
ex696 lowToMid F T T F F T F F F F T T F T F F F F F F
ex697 lowToMid F T T F T T T T F F T T F F F F F F F F
ex698 lowToMid F T F T T T T F F F T T F T T F F T F F
ex699 lowToMid T F F T F T T T F F T T F F F F F F F F
ex700 lowToMid T T T T T T F F F F T T F T T T F T T F
ex701 lowToMid F T T F F T F F F F T T F F F F F F F F
ex702 lowToMid F T T T F T T T T F T T F T T T F F F F
ex703 lowToMid F T T F F T T T T F T T F T T T T F F F
ex704 lowToMid T T F T F T F F F F T T F F F F F F F F
ex705 lowToMid F T T F F T F F F F T T F F F F F F F F
ex706 lowToMid F T T F F T F F F F T F T T T F F T T T
ex707 lowToMid F T T F F T F T F F T T F T F F F F F F
ex708 lowToMid F T T F F T F F F F T T T T T T F F F F
ex709 lowToMid F T T F T F F F F F T F T F F F F T T T
ex710 lowToMid F T T F F T F F F F T F T F F F F T F F
ex711 lowToMid F T T F F T T T T F T T F F F F F F F F
ex712 lowToMid F F F T F T F F F F T T F T T T F F F F
ex713 lowToMid F T F F T F F F F F T F F F F F F T F F
ex714 lowToMid F T T F T T F T F F T T T T F F F F F F
ex715 lowToMid F T F F F T F F F F T T T F F F F F F F
ex716 lowToMid F T T F F T T T F F T T T T F F F F F F
ex717 lowToMid F T T T F T T F F F T T T T T F F F F F
ex718 lowToMid F T T F F F F F F F T T F T T F F F F F
ex719 lowToMid F T F T T T F F F F T T F T F F F T T F
ex720 lowToMid F T T F T T T T F F T T F T T T F T F F
ex721 lowToMid F T F F F T F F F F T F T T F F F T T F
ex722 lowToMid F T F F F T F F F F T T T T T F F T F F
ex723 lowToMid F T T F F T F F F F T T T T T T F F F F
ex724 lowToMid F T F F F T T F F F T F F F F F F F F F
ex725 lowToMid T T T F T T F T F F T T T T T F F T T F
ex726 lowToMid F T F F F T F F F F T T T T T T F F F F
ex727 lowToMid F T T F F T F F F F T T F F F F F F F F
ex728 lowToMid F T T F F T F F F F T T T T T T F F F F
ex729 lowToMid F T F F T T T F F F T T F F F F F F F F
ex730 lowToMid F T T F F F T F F F T T F T F F F F F F
ex731 lowToMid F T T F F F F F F F T T T T T T F F F F
ex732 lowToMid F T T F F T F F F F T F T F F F F F F F
ex733 lowToMid F T F F F F F F F F T F T T F F F T T T
ex734 lowToMid F T F F F T F F F F T T T T F F F T F F
ex735 lowToMid F T T F F T T F F F T T F T T T T F F F
ex736 lowToMid F T T F T T F T F F T T T T F F F F F F
ex737 lowToMid F T T F F T F F F F T T T T F F F F F F
ex738 lowToMid F T T T F T T T T F T T F T F F F F F F
ex739 lowToMid F T T F T T T T T F T T F T F F F F F F
ex740 lowToMid T T F T T T T T F F T T F F F F F F F F
ex741 lowToMid F T F F F F F F F F T F F T T T F T T F
ex742 lowToMid F T T T F T F F F F T T F T T T T F F F
ex743 lowToMid F T F T T T T T F F T T T T T T F F F F
ex744 lowToMid F T T F T T T T F F T T F F F F F F F F
ex745 midToHigh T T F T T T T T F F T T F T T T F F F F
ex746 midToHigh F T F T F T F F F F T T T T F F F F F F
ex747 midToHigh F T F T T T T F F F T T F T F F F T F F
ex748 midToHigh F T T F F F F F F F T F T T T F F T T T
ex749 midToHigh F F F T F T T F F F T F T T T T F T T F
ex750 midToHigh F T F T F T T F F F T T F T T T F T T T
ex751 midToHigh F T F F T T F F F F T T F T T T F T F F
ex752 midToHigh T T F T T T T F F F T T F T T T F T F F
ex753 midToHigh F F F T F T T F F F T F F T T T F T T T
ex754 midToHigh F F F T F T F F F F T T F T T T F T T F
ex755 midToHigh T F F T T T T F F F T T T T T T F T T F
ex756 midToHigh F T T F T T T F F F T T F F F F F T F F
ex757 midToHigh F T T F F T F F F F T T T T T F F F F F
ex758 midToHigh F F F T F F F F F F T F T T T F F T T T
ex759 midToHigh F T F F T T T F F F T T T T F F F T F F
ex760 midToHigh F F F F T F F F F F T F F T F F F T T T
ex761 midToHigh F T F T F T T F F F T F F T T T F T T T
ex762 midToHigh T T F T F T F F F F T T F T T T F T T T
ex763 midToHigh F T F T T T F F F F T T F T F F F T F F
ex764 midToHigh F T F F T T T F F F T T T T T T F F F F
ex765 midToHigh F T T F F T T F F F T T T T T T F T T T
ex766 midToHigh F F F T F F T F F F T F T T T T F T T F
ex767 midToHigh F T F F F T T F F F T T T T T T F T T F
ex768 midToHigh F F F T F F T F F F T T T T T T F T F F
ex769 midToHigh F T T F F F F F F F T T T T T T F F F F
ex770 midToHigh F F F T F F T F F F T T F T T T T T F F
ex771 midToHigh F F F T F F T F F F T F T T T T F T T T
ex772 midToHigh F F F T F T T F F F T F F T T T F T T T
ex773 midToHigh F T F F F T F F F F T F T T T T F T T F
ex774 midToHigh F T T F F T F F F F T F T T T F F T T T
ex775 midToHigh T T F T T T T F F F T T F T T T F T T T
ex776 midToHigh F F F T F F F F F F T F T T T T F T T T
ex777 midToHigh F T F F F T F F F F T T T T T T F F F F
ex778 midToHigh F F F T F F T T F F F F F F F F F T T T
ex779 midToHigh F F F F F T T F F F T T T T F F F F F F
ex780 midToHigh F T F F F T T F F F T F T T T F F T T F
ex781 midToHigh F T F T F T F F F F T T F T T T F T T T
ex782 midToHigh F F F T F F F F F F T T F T T T F T F F
ex783 midToHigh F F F T F F T F F F T F F T T T F T T F
ex784 midToHigh F F F T T T T F F F T T F T T F F T F F
ex785 midToHigh F T T F F T F F F F T T F T T F F F F F
ex786 midToHigh F T F F F T T F F F T T T T T F F F F F
ex787 midToHigh T T F T F T T F F F T T F T T T F T F F
ex788 midToHigh F T T F F F F T F F T F T T T T F T T T
ex789 midToHigh F F F T F F T F F F T F F T T T F T T T
ex790 midToHigh F T F T T T F F F F T T F T T F F T T T
ex791 midToHigh F T F F F T F F F F T T F T T F F F F F
ex792 midToHigh F F F T F F F F F F T F T T T F F T T F
ex793 midToHigh F T T F F T F F F F T T T T T F F T F F
ex794 midToHigh F T F F F T F F F F T T F T T F F F F F
ex795 midToHigh F F F F F F T F F F T T T T T T F T T F
ex796 midToHigh T T F T F T F F F F T F F T T T F T T F
ex797 midToHigh T T F T T T F F F F T T F T F F F T T T
ex798 midToHigh T T F T F T F F F F T T F T F F F F F F
ex799 midToHigh F T F T F T F F F F T T F T F F F T F F
ex800 midToHigh F T F T F T T F F F T T F T T T F T T F
ex801 midToHigh F T T F F F T F F F T F T T F F F T T T
ex802 midToHigh T F F T F F T F F F T T F T T T F T T F
ex803 midToHigh T T T T F T F F F F T T F T T T F F F F
ex804 midToHigh F T F F F T F F F F T F T T T F F T T T
ex805 midToHigh F T F T T T T F F F T T F T T T F T T F
ex806 midToHigh F F F T F T T F F F T T T T F F F F F F
ex807 midToHigh F F F T F T T F F F T T T T T T F F F F
ex808 midToHigh F T T F F F F F F F T F T T F F F T T F
ex809 midToHigh F F F T F T T F F F T F F T T T F T T F
ex810 midToHigh T T F T F T F F F F T T F T T T F F F F
ex811 midToHigh F T F F F F T F F F F F T T T T F T T T
ex812 midToHigh T T F T T T T F F F T T F T T T F T T T
ex813 midToHigh F T F F T F T T F F T F T T F F F T T T
ex814 midToHigh F T T F F T F F F F T T T T T T F F F F
ex815 midToHigh T T T T T T F F F F T T F T T T F T F F
ex816 midToHigh F F F F F F T F F F F F T T T T F T T T
ex817 midToHigh T F F T F T F F F F T T F T F F F T T T
ex818 midToHigh F T T F F T T F F F T T F T F F F F F F
ex819 midToHigh F T F T F T F F F F T T F T T T F T T F
ex820 midToHigh F T F T T T F F F F T T T T T F F T F F
ex821 midToHigh F T F F F T F F F F T F T T T T F T F F
ex822 midToHigh F T F F F F T T F F T F T T T F F T T T
ex823 midToHigh T T F T T T T F F F T T F T T T F T F F
ex824 midToHigh F T F F F F T T F F F F T T T T F T T T
ex825 midToHigh F T F F F T T F F F T F T T F F F T T F
ex826 midToHigh F T T F F F F F F F T T T T F F F T T F
ex827 midToHigh F T T F F F F F F F T T T T T T F F F F
ex828 midToHigh F T F T F T F F F F T F F T T T F T T T
ex829 midToHigh F F F T T T F F F F T T T T T T F T T T
ex830 midToHigh T F F T F T F F F F T T F T T T T F F F
ex831 midToHigh T T F T T T F F F F T T F T T T F T T F
ex832 midToHigh F T T F F T F F F F T F T T F F F T F F
ex833 midToHigh T F F T T T F F F F T T F T T T F T T F
ex834 midToHigh F T F T T T T F F F T T T T T F F T F F
ex835 midToHigh F F F T F T F F F F T F F T T T F T T T
ex836 midToHigh T F F T F T T F F F T F F T T T F T T T
ex837 midToHigh F F F T F F F F F F T F F T F F F T T F
ex838 midToHigh F T T F F T T T F F T T T T F F F F F F
ex839 midToHigh F T T F F T F F F F T F T T F F F T T T
ex840 midToHigh F T F F F T F F F F T T F T T F F F F F
ex841 midToHigh F F F T F F T F F F T F T T T T F T T F
ex842 midToHigh F T F T F F F F F F T F F T T T F T T F
ex843 midToHigh F T T F F T T F F F T T T T T T F T T F
ex844 midToHigh F F F T F T F F F F T F F T F F F T T T
ex845 midToHigh F T T F T T F F F F T T T T T T F F F F
ex846 midToHigh F T F F T T F F F F T T F T F F F T F F
ex847 midToHigh T T F T T T F F F F T T F T T T F F F F
ex848 midToHigh T T F T T T F F F F T T F T T F F T F F
ex849 midToHigh T T T T T T F F F F T T F T T T F T T T
ex850 midToHigh F T T F F F F F F F T F T T T F F T T T
ex851 midToHigh F F F T F T T F F F T F T T T T F T T F
ex852 midToHigh F F F T F T T F F F T T T T T F F F F F
ex853 midToHigh F T T F T T F F F F T T F T T T F T F F
ex854 midToHigh T F F T T T T F F F T T F T T T F T T F
ex855 midToHigh F T F T F T F F F F T F T T T T F T T F
ex856 midToHigh T T T T T T F F F F T T F T T T F T T F
ex857 midToHigh T T F T T T T F F F T T F T T T F T T F
ex858 midToHigh T F F T T T F F F F T T F T T T F T T F
ex859 midToHigh T T F T T T F F F F T T F T T T F T T T
ex860 midToHigh F T T F F F F F F F T F T T T T F T T F
ex861 midToHigh F T F F F T F F F F T T T T F F F F F F
ex862 midToHigh F T F F F T T F F F T T T T T F F F F F
ex863 midToHigh F F F T F F F F F F T F F T T T F T T T
ex864 midToHigh F T T F F T T F F F T F T T F F F T T F
ex865 midToHigh F T T T T T T F F F T T T T T T F T T T
ex866 midToHigh F F F T T T F F F F T T F T F F F T T T
ex867 midToHigh T T T T T T F F F F T T F T T T F T T T
ex868 midToHigh F T T F F F T F F F T F F T F F F T T F
ex869 midToHigh F F F T F T T T F F T T F T T T F T F F
ex870 midToHigh F T T F F F F F F F T F T T T T F T T F
ex871 midToHigh F T F T F T F F F F T T T T F F F F F F
ex872 midToHigh F F F T F T F F F F T T F T T T T T T T
ex873 midToHigh T T F T T F F F F F T T F T T T F T T F
ex874 midToHigh F T F T F F F F F F T F F T T T F T T T
ex875 midToHigh F F F T F F F F F F T F F T T F F T T F
ex876 midToHigh F T T T F F T T F F T F F T T T F T T T
ex877 midToHigh T F F T F T T F F F T T F T T T F T T T
ex878 midToHigh F F F T F F F F F F T F F T T T F T T T
ex879 midToHigh T T F T T T T F F F T T F T T T F T F F
ex880 midToHigh T F F T F T F F F F T T F T F F F T T T
ex881 midToHigh F T F F F F T F F F F F T T T T F T T T
ex882 midToHigh F T T F F F T F F F T F T T T T F T T T
ex883 midToHigh F T T F F T T F F F T F T T F F F T T F
ex884 midToHigh F F F T F T F F F F T T F T T T F F F F
ex885 midToHigh F T T F T T F F F F T F T T T F F T T F
ex886 midToHigh F T F F F F T F F F T F T T T T F T F F
ex887 midToHigh F T T F T T F F F F T F T T T F F T T F
ex888 midToHigh F T T F F T F F F F T T T T T T F T T F
ex889 midToHigh F T F T F T F F F F T T T T T F F T F F
ex890 midToHigh F T T F F F T F F F T T T T F F F T T T
ex891 midToHigh T F F T F F F F F F T T F T T T F T F F
ex892 midToHigh T T F T T T F F F F T T F T T F F T T T
ex893 midToHigh F T T T F T T F F F T T F T T T T F F F
ex894 midToHigh F F F T F F F F F F T F F T T T F T T F
